Store,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
637,1,2,12,23,36,61,66,54,31,40,43,32,38,35,23,20,16,22,13,8,7,6,4,3,1,1,NA,NA,NA,NA
472,7,15,45,71,69,69,56,60,55,56,49,37,31,29,19,17,10,7,7,10,4,5,1,1,1,2,1,1,NA,NA
837,41,54,94,120,98,74,55,64,42,27,15,11,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,1,2,4,12,26,43,61,76,75,55,57,57,43,36,26,25,18,17,15,15,19,16,13,9,3,3,3,2,1,1
996,14,45,65,77,100,62,69,76,41,47,25,19,21,18,8,11,8,2,2,2,1,1,2,1,1,NA,NA,NA,NA,NA
779,20,61,27,7,6,4,11,32,48,62,55,46,32,48,47,44,28,20,13,20,16,23,7,17,12,7,7,6,5,NA
704,5,7,28,20,17,30,37,48,52,37,61,50,51,44,42,33,27,23,24,12,21,13,9,12,10,8,4,6,2,1
553,7,25,37,37,63,69,57,59,62,49,42,34,17,26,25,22,21,19,21,12,7,7,4,2,1,1,1,1,NA,NA
604,1,9,11,14,29,29,46,45,40,57,44,39,36,36,28,20,19,18,18,16,11,8,6,1,6,6,1,2,2,NA
259,1,1,4,15,20,50,41,78,95,135,107,105,67,42,27,22,21,10,12,6,4,3,1,3,NA,NA,NA,NA,NA,NA
449,1,2,6,34,51,68,78,75,53,47,48,42,35,47,34,25,17,17,18,16,8,3,5,1,1,NA,NA,NA,NA,NA
85,2,11,32,104,107,88,88,85,70,56,30,32,23,17,7,6,3,13,11,16,20,12,12,7,8,11,3,3,2,1
532,5,1,1,1,1,5,13,43,85,84,70,88,86,64,49,32,31,25,20,10,7,4,1,4,NA,NA,NA,NA,NA,NA
1067,1,1,4,9,14,32,45,61,45,39,59,47,33,36,30,27,27,15,23,6,6,11,7,8,6,3,1,2,NA,NA
1112,12,40,62,88,77,79,68,57,33,29,29,38,20,26,11,14,12,3,4,6,7,5,2,2,2,1,1,2,NA,NA
1062,1,9,22,44,65,83,61,44,26,41,24,40,46,31,35,29,25,24,17,17,13,11,6,6,4,4,2,NA,NA,NA
592,3,1,6,17,33,30,25,10,37,32,48,57,47,55,35,51,33,51,38,29,24,17,17,12,13,4,1,3,1,NA
613,2,16,23,53,60,62,63,61,70,54,49,48,29,31,15,14,20,13,14,6,10,10,1,3,3,1,2,NA,NA,NA
640,2,5,21,50,44,54,45,46,41,46,51,50,51,44,32,20,18,18,19,13,10,7,15,6,7,4,4,3,2,2
827,6,9,16,36,33,66,60,69,46,60,66,40,56,47,31,28,17,7,11,9,7,4,3,1,3,1,2,NA,NA,NA
1070,13,13,40,54,48,40,34,35,35,51,57,53,46,37,33,20,17,18,14,11,5,8,15,11,8,7,3,2,3,4
396,5,36,40,26,11,10,13,34,73,60,64,58,42,42,32,33,28,25,18,19,15,16,9,9,7,2,3,1,NA,NA
1064,1,1,1,2,8,25,48,84,87,70,64,49,43,46,42,30,32,16,26,15,17,6,8,3,2,1,3,NA,NA,NA
534,2,14,45,52,53,51,51,67,49,46,37,31,32,18,12,12,6,7,4,1,5,1,1,1,1,NA,NA,NA,NA,NA
918,3,15,25,34,29,9,6,7,24,42,38,59,45,34,39,45,48,50,45,26,20,14,17,9,15,8,8,11,3,3
587,1,2,3,5,13,26,32,45,57,51,55,49,53,42,43,38,20,11,11,10,8,7,6,2,2,2,3,2,NA,NA
615,1,1,1,2,8,34,56,80,71,46,65,68,54,52,34,37,21,23,21,10,13,10,8,4,4,5,3,NA,NA,NA
862,1,3,6,8,10,27,45,32,66,49,46,65,50,56,52,46,28,30,24,21,16,15,14,5,10,4,3,3,NA,NA
216,3,3,20,38,61,76,65,54,58,48,61,56,38,20,20,15,16,13,20,10,9,6,4,5,3,1,3,1,NA,NA
64,5,7,15,37,39,62,54,63,57,61,54,58,55,41,34,19,18,7,14,11,3,5,3,3,1,2,2,NA,NA,NA
263,4,12,3,17,35,38,49,44,38,36,35,31,36,28,28,25,20,22,16,18,14,15,9,5,6,3,4,4,2,1
1114,3,6,7,15,16,29,43,51,58,53,60,58,58,65,59,39,30,17,13,9,7,13,7,6,6,1,1,1,4,NA
466,2,1,7,39,49,25,24,49,65,60,45,38,41,38,50,47,40,24,19,22,11,13,8,7,2,1,2,1,NA,NA
209,2,8,18,24,20,9,8,2,14,29,67,73,71,98,89,67,59,46,34,27,17,10,6,12,7,7,3,2,1,NA
362,3,22,34,38,58,65,57,58,52,60,48,37,31,31,25,17,15,13,15,14,11,10,5,5,4,1,2,1,NA,NA
555,1,2,9,22,26,33,42,46,44,48,41,45,42,34,37,28,21,20,13,12,10,8,6,3,3,1,1,1,NA,NA
686,29,50,32,9,3,1,8,23,60,59,69,45,49,61,45,26,22,24,12,15,12,9,20,10,11,6,9,5,4,3
750,1,2,12,20,56,48,46,47,66,68,46,44,33,23,19,26,11,12,3,3,5,4,2,1,NA,NA,NA,NA,NA,NA
329,2,2,6,30,46,23,39,63,65,48,46,47,42,42,59,37,32,24,14,26,10,15,7,3,1,1,NA,NA,NA,NA
227,1,1,1,1,7,89,149,122,107,106,64,34,25,4,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,5,20,36,64,61,44,43,49,41,39,50,51,49,35,22,20,21,15,15,11,12,6,5,9,4,2,2,1,2,NA
286,9,10,27,45,37,9,23,42,55,67,45,35,22,24,35,54,31,32,38,13,18,9,10,5,10,8,7,5,2,3
118,1,1,6,18,46,83,50,48,71,73,83,55,46,29,20,13,13,10,12,11,13,5,8,6,5,4,2,1,NA,NA
567,12,14,39,49,53,72,76,40,50,50,50,51,35,30,18,18,19,16,6,16,3,2,6,2,1,1,1,NA,NA,NA
1043,1,7,15,26,44,51,51,48,52,51,44,63,57,41,36,34,30,18,13,10,8,8,6,4,3,3,4,3,NA,NA
979,5,18,37,85,113,65,41,38,48,62,55,46,33,10,15,12,10,20,8,3,3,1,2,1,1,1,NA,NA,NA,NA
921,4,22,49,31,16,2,2,1,5,20,30,60,49,64,53,62,49,44,36,31,20,15,13,11,13,10,3,5,8,3
618,1,1,2,3,7,30,40,50,62,64,63,79,62,51,58,53,26,13,20,13,11,9,4,4,2,4,NA,NA,NA,NA
413,1,1,11,13,15,29,31,34,48,40,38,53,56,36,28,40,23,21,18,15,12,15,8,7,2,2,1,NA,NA,NA
367,1,1,4,18,48,53,70,62,48,56,33,43,75,53,31,30,12,15,18,10,7,8,11,9,6,5,2,4,2,NA
605,1,12,27,50,67,72,69,77,59,65,53,46,32,28,18,16,12,12,2,4,2,1,1,2,1,NA,NA,NA,NA,NA
403,1,1,6,12,26,32,24,30,31,49,58,60,48,60,50,48,40,31,25,27,13,17,13,9,7,5,3,4,NA,NA
831,1,2,1,2,1,4,15,26,75,106,77,55,53,32,38,35,31,37,26,29,20,17,22,10,8,4,1,1,1,NA
1096,9,25,53,66,86,80,68,56,39,41,34,29,24,27,19,11,10,10,10,10,7,9,2,1,2,1,1,NA,NA,NA
620,2,1,3,4,14,33,33,36,40,48,46,46,34,44,46,43,35,20,16,21,13,8,2,3,1,1,2,2,1,NA
1036,2,3,6,21,33,45,38,52,74,68,67,67,69,50,37,22,24,23,6,3,7,3,4,2,1,1,1,1,NA,NA
1097,4,8,20,29,42,38,46,41,69,99,84,82,71,58,49,27,21,19,21,12,8,8,3,7,2,3,1,3,4,1
678,8,45,100,111,71,66,63,63,48,36,31,14,27,12,7,5,6,6,1,4,2,2,1,1,NA,NA,NA,NA,NA,NA
364,2,7,15,38,77,60,58,79,97,63,83,65,30,25,15,2,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,3,1,4,5,16,34,57,69,74,75,60,67,47,46,34,31,23,22,23,12,9,3,5,4,1,2,1,NA,NA,NA
273,2,4,23,59,81,101,61,46,42,46,52,49,26,23,16,15,11,17,12,12,9,4,3,6,5,2,1,2,NA,NA
444,1,1,10,23,43,45,64,78,82,69,79,49,46,30,18,29,14,14,13,10,2,4,2,1,1,NA,NA,NA,NA,NA
782,2,2,1,2,1,4,11,46,71,96,89,93,91,63,56,32,18,21,9,9,8,2,2,1,NA,NA,NA,NA,NA,NA
767,6,8,28,39,22,15,11,18,37,42,45,39,47,54,48,42,40,31,30,26,18,10,15,13,11,13,8,4,4,11
950,7,21,29,56,48,63,51,56,42,30,45,37,32,43,26,19,23,19,20,8,12,5,9,10,3,1,6,2,2,1
97,2,10,41,33,38,24,42,65,59,37,28,34,44,43,49,33,33,23,14,14,6,15,12,8,10,8,2,1,2,1
375,6,51,43,16,8,26,76,77,49,31,40,66,50,41,26,23,31,20,10,18,7,6,5,1,1,1,1,1,NA,NA
8,4,15,42,24,21,15,29,40,53,44,56,48,41,32,34,39,31,33,20,23,22,18,19,10,6,4,7,4,1,NA
861,3,1,9,26,15,37,70,121,94,80,70,72,54,30,14,13,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,3,2,8,15,30,29,54,52,55,58,49,41,52,43,42,42,31,34,20,16,9,17,13,8,2,3,3,2,2,NA
133,7,26,31,16,22,38,59,63,39,32,41,38,59,38,36,30,32,28,23,22,15,9,7,6,3,4,1,4,2,2
583,10,21,33,27,41,52,45,55,59,63,57,57,52,30,30,12,13,9,16,16,11,12,4,4,1,1,NA,NA,NA,NA
801,1,6,30,47,56,61,66,49,49,42,47,44,37,37,22,26,12,16,12,19,13,6,6,7,6,3,5,5,1,4
470,2,1,7,13,40,47,60,55,46,68,70,78,43,45,32,28,29,27,14,8,5,4,2,2,1,NA,NA,NA,NA,NA
134,1,8,13,14,30,17,17,15,21,24,25,42,53,62,62,73,51,40,43,26,20,22,12,9,12,4,10,6,2,1
218,9,14,15,18,19,14,8,3,4,4,16,26,59,47,51,50,41,33,26,34,24,21,22,17,11,3,4,2,2,1
432,7,6,11,20,34,16,15,10,20,40,51,62,51,47,45,70,46,35,42,24,18,22,15,8,7,7,1,3,1,1
899,26,67,25,6,4,55,74,75,59,64,56,56,37,19,24,17,16,11,11,11,8,4,2,2,1,1,NA,NA,NA,NA
366,19,25,49,16,8,14,40,59,64,58,55,65,48,39,27,21,22,15,18,23,12,4,10,7,7,2,2,1,1,NA
232,1,2,2,13,64,140,127,125,86,73,51,14,11,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,2,5,11,25,37,47,47,51,44,45,37,34,24,38,37,17,20,14,22,20,6,4,1,2,3,4,1,NA,NA,NA
505,1,1,1,2,16,21,58,70,77,57,44,47,38,40,47,36,33,30,20,24,10,15,10,11,6,5,4,3,1,NA
1047,2,7,37,81,93,79,49,49,57,58,58,38,24,25,24,12,14,8,2,4,3,1,1,1,NA,NA,NA,NA,NA,NA
182,1,1,2,3,13,24,41,51,60,67,49,43,66,61,59,37,35,18,23,19,12,16,8,8,6,3,2,2,2,NA
346,1,1,2,1,6,17,38,57,66,96,68,80,69,49,49,32,34,23,14,10,7,5,1,2,1,1,NA,NA,NA,NA
30,1,1,1,3,3,15,33,46,50,51,56,45,44,74,56,52,33,42,27,13,14,16,12,16,5,6,6,2,5,NA
1015,1,1,1,9,29,62,55,80,59,50,55,43,49,52,39,28,31,17,17,16,13,6,8,1,1,3,2,1,1,NA
82,2,2,17,40,47,45,69,72,46,38,33,33,55,62,39,34,24,18,15,9,10,7,7,3,1,1,1,NA,NA,NA
125,1,2,1,16,11,37,50,57,66,75,48,46,52,52,45,34,32,19,20,17,15,11,8,6,4,4,6,NA,NA,NA
24,1,13,45,90,112,62,54,55,64,68,45,24,20,23,13,12,9,3,4,3,4,2,1,2,1,NA,NA,NA,NA,NA
611,2,3,5,5,24,25,42,53,48,62,46,45,51,35,32,18,22,19,12,12,15,10,3,3,3,1,1,1,NA,NA
464,5,17,25,44,55,45,68,60,64,64,46,50,49,25,30,24,18,12,16,6,3,2,1,4,1,1,NA,NA,NA,NA
692,8,11,26,41,30,46,64,60,59,38,36,36,31,43,27,28,22,21,8,16,17,13,11,9,8,9,3,5,1,3
61,1,1,2,18,49,80,82,109,102,79,64,50,36,18,18,5,4,4,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
282,1,1,10,18,25,23,29,42,49,58,59,44,46,41,36,40,44,40,29,23,16,12,10,15,6,14,1,1,2,NA
971,1,1,1,5,60,129,96,87,106,86,49,31,26,24,12,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,1,1,9,37,66,78,60,70,55,41,39,49,20,19,14,13,8,9,1,3,1,2,1,1,NA,NA,NA,NA,NA,NA
858,2,1,3,5,24,33,39,51,50,54,41,39,44,32,31,28,21,21,14,9,9,9,3,9,7,6,6,1,4,2
281,8,20,25,40,46,44,44,61,80,71,76,43,41,39,25,14,14,16,8,5,5,2,1,1,2,1,1,1,1,NA
649,18,40,40,16,9,8,36,55,64,55,44,64,50,59,32,34,16,21,15,7,14,10,7,10,3,3,1,NA,NA,NA
92,1,1,6,15,46,58,49,62,60,39,48,54,54,52,32,33,23,16,13,11,15,10,10,7,5,2,4,1,3,NA
608,10,46,43,20,7,19,50,84,76,60,50,54,42,27,28,27,23,15,9,15,9,6,4,1,2,1,2,1,NA,NA
433,3,5,15,29,22,3,1,4,19,38,45,36,61,79,65,70,66,52,40,39,27,25,18,19,10,7,8,5,2,NA
923,1,1,8,9,21,31,30,46,45,67,53,42,45,45,50,47,38,23,28,24,17,12,17,14,5,3,3,3,5,2
336,3,1,3,18,82,115,83,68,44,49,38,50,41,24,33,33,16,15,11,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA
1073,5,17,39,51,86,87,89,68,65,51,33,40,29,24,10,9,8,3,5,1,2,3,1,2,1,1,NA,NA,NA,NA
546,2,11,18,43,53,45,67,66,46,52,51,50,40,36,19,24,18,24,18,14,8,9,6,6,5,2,1,1,NA,NA
155,2,1,8,20,53,41,46,31,41,41,58,67,52,28,24,21,16,19,8,5,6,4,2,1,1,1,1,1,NA,NA
669,2,3,11,21,30,36,32,48,59,57,49,50,46,30,24,23,17,14,10,9,5,8,2,6,3,1,1,1,NA,NA
1083,1,1,6,11,12,29,57,64,60,57,67,74,58,59,37,43,32,18,10,12,11,4,5,2,1,1,NA,NA,NA,NA
1018,4,14,27,36,48,55,52,67,50,58,43,61,41,31,22,25,15,17,14,6,9,11,3,5,5,3,4,2,4,1
646,1,1,1,7,14,32,67,72,72,50,46,47,28,38,26,35,23,19,8,7,1,2,1,NA,NA,NA,NA,NA,NA,NA
1034,2,29,51,36,3,2,1,9,29,57,73,71,60,64,46,30,21,10,20,19,20,11,24,12,12,4,8,6,1,NA
1008,2,19,37,61,69,60,63,46,26,27,41,32,23,40,33,29,20,17,18,10,14,9,8,9,7,7,2,4,1,1
337,1,1,3,6,17,49,61,53,84,67,69,93,66,49,39,26,14,11,9,3,4,3,2,1,1,NA,NA,NA,NA,NA
936,1,3,3,4,8,24,37,61,50,62,60,56,53,47,49,50,29,21,31,23,18,11,7,4,6,6,5,1,NA,NA
890,1,6,28,51,70,58,72,60,61,54,28,26,19,8,18,5,10,8,5,1,4,2,1,1,1,NA,NA,NA,NA,NA
508,3,4,21,68,101,98,85,71,58,57,58,27,20,11,16,9,3,8,2,4,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,1,2,4,8,25,39,42,59,53,51,55,58,47,48,53,46,35,29,23,19,9,8,4,5,1,4,2,1,1,NA
106,60,65,115,150,151,97,46,31,6,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,4,9,27,25,23,25,27,39,40,39,52,46,38,38,31,23,21,15,12,6,11,16,9,6,3,5,1,2,3,2
796,1,2,15,38,37,22,25,37,58,61,56,38,38,36,51,35,36,31,17,13,13,20,14,9,10,3,7,2,3,2
157,1,2,2,10,38,58,90,79,52,47,43,54,44,38,35,26,26,15,17,9,12,9,8,9,2,2,2,NA,NA,NA
380,2,11,16,30,50,59,49,48,44,35,47,35,43,47,34,38,23,25,16,21,13,13,9,11,1,4,3,1,1,1
26,1,1,11,21,42,54,74,63,56,44,36,40,64,54,51,26,8,10,13,11,11,15,11,9,4,2,1,NA,NA,NA
866,1,3,16,41,47,47,45,65,54,61,56,58,58,44,24,19,24,13,16,12,12,5,6,4,1,NA,NA,NA,NA,NA
748,1,1,11,25,74,71,73,71,79,80,53,65,32,19,17,17,15,10,6,7,1,1,1,NA,NA,NA,NA,NA,NA,NA
925,1,1,1,1,4,10,35,50,67,88,81,87,87,68,44,26,23,15,10,3,5,3,4,4,1,1,NA,NA,NA,NA
204,1,2,3,5,20,23,51,42,48,48,45,45,40,36,38,23,21,26,14,14,12,13,10,7,5,2,2,1,1,NA
653,2,1,5,16,47,61,62,63,45,44,37,40,41,49,37,27,34,18,19,19,12,13,11,8,11,3,2,3,NA,NA
549,3,1,6,19,30,48,38,58,39,62,51,40,64,39,46,38,33,35,18,20,14,12,7,4,4,3,2,1,NA,NA
808,4,16,28,32,24,16,17,26,39,47,41,46,37,30,49,30,33,34,37,31,19,23,21,20,7,12,3,2,3,4
254,1,1,9,23,43,50,55,39,47,48,59,67,64,63,47,36,23,17,14,6,8,3,3,1,1,1,1,NA,NA,NA
682,2,1,5,8,30,52,63,63,31,25,29,41,71,49,62,36,35,48,41,47,45,23,24,15,11,11,6,3,3,NA
222,6,30,28,33,23,43,57,56,52,32,52,55,39,31,41,27,31,15,15,16,11,13,8,4,5,3,3,1,2,3
1010,5,22,38,40,41,35,39,44,39,61,64,73,59,48,25,20,16,14,9,9,7,3,8,4,4,2,3,1,1,1
681,1,1,3,15,42,96,107,112,96,81,72,39,25,16,5,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
966,2,1,1,4,7,17,41,46,35,58,66,56,54,54,56,42,35,34,29,18,27,12,19,7,6,1,2,NA,NA,NA
792,4,10,44,78,74,60,54,32,22,23,32,37,42,41,39,25,19,16,13,10,6,9,7,14,5,7,1,2,1,3
651,3,1,1,1,3,14,32,48,63,61,61,79,80,56,48,39,31,20,23,15,13,14,11,5,4,1,1,2,NA,NA
256,1,1,1,3,2,16,29,54,68,68,63,61,70,59,48,39,27,24,18,20,15,12,8,11,1,3,3,2,NA,NA
352,1,7,15,40,31,47,53,86,86,68,56,65,45,33,27,14,14,12,11,3,6,5,4,2,2,1,1,NA,NA,NA
585,6,28,48,39,52,52,65,67,54,49,42,47,33,34,34,21,13,16,11,5,4,2,6,1,1,2,1,2,NA,NA
228,1,2,1,9,16,33,37,63,47,45,43,54,70,73,47,44,31,24,21,17,15,12,6,8,5,4,1,1,NA,NA
632,1,3,6,26,50,53,40,45,55,48,60,49,58,56,49,33,22,15,17,14,7,9,4,5,3,2,2,2,1,NA
663,1,5,38,77,57,33,47,99,97,72,52,39,33,24,9,17,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
161,1,1,1,1,3,13,33,62,73,79,84,75,54,66,47,32,18,33,17,14,8,10,2,3,NA,NA,NA,NA,NA,NA
593,1,2,4,8,15,48,67,64,74,56,54,54,44,37,41,42,30,24,21,15,6,10,8,5,2,1,1,1,NA,NA
120,2,23,60,105,103,67,69,72,68,35,32,21,24,19,14,8,3,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
835,2,1,7,71,187,97,93,86,63,30,27,19,22,9,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,2,2,16,30,46,42,34,26,23,43,44,51,50,35,37,19,14,12,23,10,12,9,5,4,1,3,3,2,NA,NA
937,2,12,23,50,56,66,44,70,62,66,60,47,40,29,28,25,19,11,4,9,3,2,1,2,1,NA,NA,NA,NA,NA
1094,2,3,5,7,20,32,37,43,36,42,39,32,30,36,24,28,30,28,23,28,20,14,9,15,4,2,2,4,1,2
2,10,41,46,20,22,39,67,57,50,55,57,33,32,33,30,45,27,30,12,12,4,4,4,1,1,2,1,NA,NA,NA
486,6,21,48,48,85,97,53,58,71,64,49,30,15,24,13,14,18,7,3,2,2,1,1,NA,NA,NA,NA,NA,NA,NA
582,1,1,1,6,6,21,44,92,68,76,47,44,40,44,44,36,36,26,21,17,17,14,9,12,5,2,2,1,NA,NA
870,6,36,56,72,113,148,128,75,46,27,7,3,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
988,2,3,6,13,22,29,53,62,68,60,58,55,44,48,44,44,28,21,28,12,14,8,3,5,2,2,1,NA,NA,NA
967,2,4,8,32,40,43,51,48,47,71,65,50,51,41,41,35,22,13,19,11,8,5,6,5,3,3,2,1,1,2
547,3,4,6,19,24,27,46,59,54,68,54,51,40,37,26,16,18,7,7,10,8,5,2,1,2,1,1,1,1,NA
339,2,1,5,22,94,158,134,116,82,54,20,11,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,1,3,4,18,40,57,60,70,63,74,57,46,35,49,29,22,17,13,16,12,15,7,8,2,2,4,2,2,1,1
1076,1,5,20,59,82,78,77,79,75,57,40,38,25,20,19,15,13,10,2,4,3,3,1,2,1,1,NA,NA,NA,NA
650,1,4,5,7,11,30,34,33,37,33,37,28,38,30,43,44,34,30,36,15,15,13,6,10,9,6,3,2,1,3
713,1,3,11,22,29,54,55,53,59,54,69,46,48,44,35,36,32,28,9,9,9,6,7,4,1,2,1,1,2,NA
718,7,8,21,31,47,51,56,55,33,47,36,47,43,40,37,30,25,20,16,16,19,18,8,8,6,1,2,1,2,1
347,1,1,2,1,15,20,44,52,73,67,76,78,64,60,53,40,20,13,11,12,5,5,5,4,3,1,1,1,NA,NA
404,1,28,64,28,34,90,111,95,76,56,46,41,22,7,6,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,10,69,37,4,4,6,58,96,74,41,32,51,50,44,33,20,29,14,20,16,11,5,3,2,2,NA,NA,NA,NA,NA
963,17,67,31,6,2,1,9,25,52,81,72,58,41,44,38,26,10,21,14,23,25,9,15,12,15,7,3,3,3,NA
530,1,9,17,48,51,78,63,69,55,66,64,72,49,44,35,23,29,28,11,11,8,8,2,3,4,1,2,NA,NA,NA
756,1,1,1,2,3,26,58,71,67,55,65,80,92,66,49,30,22,9,11,4,7,2,3,3,1,1,NA,NA,NA,NA
84,2,1,5,17,45,84,85,72,51,48,45,42,31,41,29,23,15,23,12,17,12,7,9,3,4,4,1,1,1,NA
660,19,45,23,14,17,38,59,45,31,35,31,31,28,36,34,17,13,11,8,9,14,12,6,6,5,4,4,3,NA,NA
330,1,1,2,5,23,53,60,62,57,69,74,68,64,59,23,36,23,14,18,6,3,3,3,1,1,1,NA,NA,NA,NA
563,1,1,2,7,5,18,33,45,73,89,61,82,68,61,41,28,31,26,8,11,11,7,6,6,1,1,2,2,NA,NA
599,3,4,12,25,43,35,52,38,37,39,49,41,48,49,41,31,30,35,24,20,21,13,11,14,7,4,4,3,2,NA
656,2,3,16,43,69,71,82,63,62,55,56,55,46,38,20,15,9,10,6,2,1,1,2,1,1,1,1,1,NA,NA
598,2,6,7,20,23,32,23,33,31,35,33,57,41,31,24,40,23,26,24,14,19,15,10,15,5,5,2,1,1,NA
1090,28,60,20,8,5,5,17,44,76,72,63,52,46,49,34,29,33,26,12,13,12,12,3,5,3,1,1,2,NA,NA
70,3,4,16,34,61,69,59,49,40,50,44,49,37,46,30,22,12,16,10,12,11,11,8,13,7,7,6,4,1,2
292,2,5,96,45,170,188,109,60,33,6,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,2,10,31,30,24,18,21,25,42,46,45,47,51,44,38,38,39,29,29,26,19,19,14,16,14,3,4,5,1,2
528,27,62,99,95,48,27,30,30,44,64,44,26,22,25,19,14,11,14,5,6,6,4,4,1,1,1,1,NA,NA,NA
283,5,5,3,18,34,43,38,39,55,52,45,38,38,45,35,16,26,10,15,9,8,4,4,5,4,2,2,NA,NA,NA
497,1,1,2,9,17,29,58,74,73,68,48,44,43,51,39,38,22,38,31,13,10,16,1,3,3,NA,NA,NA,NA,NA
53,3,1,18,29,24,34,51,50,57,66,45,48,58,52,44,34,27,12,25,19,11,6,9,2,2,6,1,1,NA,NA
132,2,2,5,12,17,24,50,57,45,47,53,44,48,39,37,27,15,19,10,8,14,6,5,2,2,2,2,3,1,NA
340,5,11,24,45,68,72,58,39,42,31,41,32,44,37,32,26,22,22,12,10,11,12,6,9,7,4,4,5,4,NA
1048,2,3,13,43,74,74,75,57,38,60,59,60,32,35,17,19,8,20,15,6,5,5,9,1,2,1,1,NA,NA,NA
1057,1,2,8,12,34,40,42,46,38,59,60,68,77,53,51,36,37,19,15,14,7,3,3,2,2,2,3,1,NA,NA
253,5,10,32,63,75,80,57,44,38,35,43,39,32,25,17,22,22,18,10,2,12,7,9,8,7,3,8,3,4,NA
658,7,26,45,59,69,82,62,38,50,54,61,51,32,22,22,14,15,7,6,3,2,1,1,1,NA,NA,NA,NA,NA,NA
1029,19,59,38,7,2,1,1,3,18,36,62,69,88,65,61,44,30,32,19,25,20,16,7,5,3,1,NA,NA,NA,NA
952,1,6,5,23,23,34,34,31,61,64,55,57,53,40,26,27,15,18,7,6,3,3,2,2,1,1,NA,NA,NA,NA
75,1,7,22,32,47,60,65,81,86,79,63,44,31,27,23,18,16,7,5,4,7,2,3,1,1,2,1,NA,NA,NA
197,5,9,30,42,80,56,59,44,25,34,32,30,31,38,24,46,27,26,24,18,8,12,8,9,6,4,3,3,2,NA
617,12,51,37,16,4,9,14,41,65,47,57,51,57,60,58,37,25,16,14,15,14,10,8,4,4,1,1,3,NA,NA
1115,1,6,17,34,38,45,51,42,44,57,51,53,62,48,46,29,25,18,19,10,7,11,4,1,6,5,2,NA,NA,NA
828,11,30,42,25,15,35,49,56,60,60,50,56,56,37,28,20,18,17,9,16,8,9,11,3,2,5,2,1,NA,NA
836,23,50,41,9,1,3,8,36,70,63,58,49,47,58,43,22,32,23,20,10,12,6,10,12,8,13,2,1,1,NA
3,14,23,44,38,69,72,53,55,36,28,37,48,54,35,40,21,24,9,10,10,2,2,3,1,1,1,NA,NA,NA,NA
495,1,5,22,31,54,77,69,55,40,34,37,59,48,40,33,16,21,18,15,12,9,8,5,5,5,4,1,3,1,NA
809,1,2,1,1,1,10,38,108,111,69,39,19,38,47,57,32,34,30,15,9,19,14,11,5,9,4,3,3,NA,NA
510,1,1,6,9,22,28,40,20,30,50,57,48,49,48,50,58,48,36,26,17,24,23,9,13,4,6,4,2,1,NA
391,1,3,31,67,31,86,124,96,99,61,37,30,28,12,6,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,1,1,4,8,61,133,143,122,97,66,37,24,9,2,2,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,1,1,12,137,152,142,124,64,28,32,14,12,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2,2,25,47,40,50,54,60,56,50,44,52,56,52,31,28,11,12,17,9,14,11,3,2,2,1,1,1,NA,NA
935,8,18,38,25,22,16,40,42,53,54,43,46,59,72,36,34,17,28,16,13,18,7,11,8,3,3,3,1,1,NA
15,1,10,24,64,78,77,55,51,44,50,48,52,44,33,22,22,15,14,6,8,5,4,1,2,4,1,NA,NA,NA,NA
913,2,2,1,2,9,13,35,57,76,56,51,38,36,34,32,49,45,29,22,20,20,19,33,10,14,7,7,6,2,NA
7,2,1,10,14,26,37,41,63,58,69,57,68,54,41,34,35,31,25,15,20,9,9,5,4,5,2,1,1,NA,NA
